Age,Gender,Education Level,Job Title,Years of Experience,Salary
49.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,46424
38.0,Male,PhD,Senior Accountant,7.0,71799
52.0,Female,Bachelor's Degree,Account Executive,7.0,47529
40.0,Female,Bachelor's Degree,Manager,7.0,51239
28.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,49240
56.0,Male,Bachelor's Degree,Support Executive,7.0,47606
60.0,Male,Bachelor's Degree,Manager,7.0,43754
42.0,Female,Bachelor's Degree,Senior Accountant,7.0,49268
53.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,49643
42.0,Female,PhD,Senior Accountant,7.0,69556
27.0,Male,PhD,Sales Manager,8.0,193977
35.0,Male,High School,Senior Manager,7.5,66731
29.0,Female,PhD,Senior Software Engineer,7.0,75670
53.0,Male,Bachelor's Degree,HR Executive,7.0,48871
36.0,Female,PhD,Account Executive,7.0,65223
27.0,Female,Bachelor's Degree,Senior Manager,7.5,93583
35.0,Female,PhD,Senior Marketing Specialist,7.0,79172
28.0,Male,Bachelor's Degree,Data Analyst,3.0,40883
49.0,Female,Bachelor's Degree,Senior Manager,7.5,85132
43.0,Male,Bachelor's Degree,Manager,7.0,43450
50.0,Male,Bachelor's Degree,Senior Accountant,7.0,44893
53.0,Female,Bachelor's Degree,Senior Manager,7.5,98862
22.0,Male,Bachelor's Degree,Sales Representative,4.0,38580
50.0,Female,Bachelor's Degree,Sales Manager,8.0,110475
33.0,Female,Bachelor's Degree,Senior Accountant,7.0,52261
27.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,46235
42.0,Male,Bachelor's Degree,Senior Accountant,7.0,43552
28.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,46063
58.0,Male,Bachelor's Degree,HR Executive,7.0,52563
42.0,Male,Bachelor's Degree,Support Consultant,7.0,51457
51.0,Female,PhD,Account Executive,7.0,75711
56.0,Male,Master's Degree,Senior Software Engineer,7.0,57529
46.0,Female,Bachelor's Degree,Senior HR Specialist,7.0,49499
42.0,Female,High School,Senior Software Engineer,7.0,38816
36.0,Female,PhD,Senior Software Engineer,7.0,74107
38.0,Male,High School,Senior Software Engineer,7.0,38951
59.0,Male,Bachelor's Degree,Sales Associate,1.0,37845
28.0,Male,Bachelor's Degree,Senior Data Analyst,6.0,51507
42.0,Female,PhD,Senior Software Engineer,7.0,69947
32.0,Female,High School,Data Analyst,3.0,33458
22.0,Male,Bachelor's Degree,Software Engineer,4.0,43354
48.0,Female,Master's Degree,Finance Executive,7.0,59577
38.0,Female,PhD,Senior HR Specialist,7.0,74141
47.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,51379
24.0,Female,Bachelor's Degree,Senior Data Analyst,6.0,49166
42.0,Female,Bachelor's Degree,Sales Associate,1.0,33909
49.0,Male,PhD,Senior Software Engineer,7.0,75565
55.0,Female,High School,Senior Marketing Specialist,7.0,36412
41.0,Male,PhD,Senior Accountant,7.0,74123
25.0,Female,Bachelor's Degree,Support Executive,7.0,51340
52.0,Male,Bachelor's Degree,Senior HR Specialist,7.0,48397
27.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,50161
36.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,50057
44.0,Male,Bachelor's Degree,Support Executive,7.0,51816
31.0,Male,Bachelor's Degree,HR Executive,7.0,48776
30.0,Male,Bachelor's Degree,Support Assistant,7.0,51801
32.0,Male,PhD,Senior HR Specialist,7.0,66419
31.0,Male,PhD,Senior Software Engineer,7.0,69315
49.0,Male,High School,Account Executive,7.0,40400
32.0,Male,PhD,Senior HR Specialist,7.0,65041
35.0,Male,Bachelor's Degree,Account Executive,7.0,47339
58.0,Female,Bachelor's Degree,Account Executive,7.0,46291
25.0,Male,High School,Senior Software Engineer,7.0,38129
59.0,Female,High School,Senior Marketing Specialist,7.0,39134
53.0,Female,High School,Senior Software Engineer,7.0,40164
29.0,Male,Bachelor's Degree,Support Assistant,7.0,43558
45.0,Male,PhD,Senior Accountant,7.0,67951
60.0,Male,High School,Senior Manager,7.5,69410
49.0,Female,High School,Manager,7.0,38655
46.0,Male,Bachelor's Degree,Senior Data Analyst,6.0,48244
36.0,Male,PhD,HR Executive,7.0,67395
35.0,Female,High School,Senior Marketing Specialist,7.0,37017
26.0,Female,PhD,Manager,7.0,66538
49.0,Female,Bachelor's Degree,Senior Marketing Specialist,7.0,52758
39.0,Female,Bachelor's Degree,Senior HR Specialist,7.0,43260
28.0,Male,Bachelor's Degree,Manager,7.0,48533
46.0,Female,PhD,Support Assistant,7.0,73420
36.0,Male,High School,Support Executive,7.0,35458
34.0,Male,Master's Degree,Support Executive,7.0,57992
57.0,Female,Bachelor's Degree,HR Executive,7.0,52455
30.0,Male,PhD,Marketing Executive,7.0,66918
37.0,Female,High School,Sales Manager,8.0,101496
56.0,Female,Bachelor's Degree,Senior Marketing Specialist,7.0,50293
53.0,Female,Bachelor's Degree,Senior Marketing Specialist,7.0,47031
42.0,Female,High School,Sales Manager,8.0,96419
24.0,Female,High School,Finance Executive,6.0,35075
30.0,Male,High School,Senior Marketing Specialist,7.0,37426
58.0,Female,Bachelor's Degree,Senior Marketing Specialist,7.0,50114
41.0,Female,Bachelor's Degree,HR Executive,7.0,44427
49.0,Female,High School,Senior HR Specialist,7.0,37509
31.0,Female,High School,Manager,7.0,35162
38.0,Female,Master's Degree,Senior HR Specialist,7.0,57500
54.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,46629
28.0,Male,Bachelor's Degree,Sales Associate,1.0,36757
50.0,Female,Bachelor's Degree,Data Analyst,3.0,41309
53.0,Male,Bachelor's Degree,Senior Marketing Specialist,7.0,46711
51.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,47774
29.0,Female,Bachelor's Degree,Support Executive,7.0,46282
40.0,Female,PhD,Senior Data Analyst,7.0,69341
51.0,Male,PhD,Senior Software Engineer,7.0,65917
38.0,Male,High School,Senior Manager,7.5,69672
47.0,Female,PhD,Senior Software Engineer,7.0,65647
43.0,Female,Bachelor's Degree,Support Assistant,7.0,48302
44.0,Female,PhD,Support Executive,7.0,72664
50.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,45014
32.0,Male,Bachelor's Degree,Senior Marketing Specialist,7.0,50737
32.0,Female,High School,Senior Software Engineer,7.0,38092
38.0,Male,PhD,Sales Manager,8.0,170460
51.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,46087
23.0,Male,High School,Software Engineer,5.0,40391
47.0,Female,PhD,Support Consultant,7.0,76176
25.0,Male,Bachelor's Degree,Senior Accountant,7.0,47117
37.0,Female,Bachelor's Degree,Sales Associate,1.0,37750
28.0,Female,Bachelor's Degree,Senior HR Specialist,7.0,47347
53.0,Male,High School,Sales Associate,1.0,26175
29.0,Female,Bachelor's Degree,Account Executive,7.0,47628
51.0,Female,Master's Degree,Account Executive,7.0,62068
30.0,Male,PhD,Senior Accountant,7.0,79168
22.0,Female,Bachelor's Degree,Software Engineer,4.0,38802
31.0,Male,Bachelor's Degree,Data Analyst,3.0,43878
51.0,Female,High School,Marketing Executive,7.0,41442
42.0,Female,Bachelor's Degree,Account Executive,7.0,48838
32.0,Female,PhD,Account Executive,7.0,74965
25.0,Male,Bachelor's Degree,Support Assistant,7.0,48795
38.0,Male,Bachelor's Degree,Senior Accountant,7.0,44759
42.0,Female,Bachelor's Degree,Account Executive,7.0,48590
31.0,Male,High School,Senior Software Engineer,7.0,38868
59.0,Female,Bachelor's Degree,Senior Marketing Specialist,7.0,43471
44.0,Female,High School,Sales Associate,1.0,27695
58.0,Female,High School,Senior Marketing Specialist,7.0,37346
50.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,52030
41.0,Male,Bachelor's Degree,Sales Associate,1.0,36394
37.0,Female,Bachelor's Degree,Senior Marketing Specialist,7.0,48718
28.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,49799
42.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,49522
60.0,Male,Bachelor's Degree,Senior Marketing Specialist,7.0,50477
50.0,Male,High School,Senior Software Engineer,7.0,34594
50.0,Female,PhD,Account Executive,7.0,74871
32.0,Female,Bachelor's Degree,Account Executive,7.0,48280
58.0,Male,PhD,Support Executive,7.0,78920
57.0,Male,Bachelor's Degree,HR Executive,7.0,43444
53.0,Male,PhD,Support Consultant,7.0,70041
49.0,Female,Bachelor's Degree,Senior Marketing Specialist,7.0,48755
22.0,Female,Bachelor's Degree,Sales Representative,4.0,38190
55.0,Female,High School,Senior Marketing Specialist,7.0,38845
25.0,Female,PhD,Senior Software Engineer,7.0,67123
30.0,Female,Bachelor's Degree,Data Analyst,3.0,41395
47.0,Male,Bachelor's Degree,Account Executive,7.0,48499
54.0,Female,PhD,Senior HR Specialist,7.0,73247
29.0,Male,Bachelor's Degree,Account Executive,7.0,45709
48.0,Male,Master's Degree,Senior Software Engineer,7.0,64192
36.0,Male,Bachelor's Degree,Senior Manager,7.5,79317
22.0,Female,Bachelor's Degree,Support Assistant,4.0,39456
53.0,Male,PhD,Senior Software Engineer,7.0,68653
29.0,Female,Bachelor's Degree,Sales Associate,1.0,38996
45.0,Female,High School,Senior HR Specialist,7.0,36102
43.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,49595
32.0,Female,High School,Senior HR Specialist,7.0,36316
42.0,Female,Bachelor's Degree,HR Executive,7.0,49151
33.0,Male,Bachelor's Degree,Senior Data Analyst,7.0,45070
57.0,Female,Bachelor's Degree,Senior Data Analyst,6.0,43339
51.0,Male,High School,Senior Software Engineer,7.0,35859
47.0,Female,High School,Support Consultant,7.0,39208
54.0,Male,Bachelor's Degree,Senior Marketing Specialist,7.0,43887
51.0,Female,PhD,Support Consultant,7.0,68004
32.0,Female,Bachelor's Degree,Senior HR Specialist,7.0,45652
57.0,Female,Bachelor's Degree,Manager,7.0,45520
33.0,Male,Bachelor's Degree,Marketing Executive,7.0,51644
24.0,Female,High School,Account Executive,6.0,36156
26.0,Male,PhD,Senior Accountant,7.0,66897
29.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,48345
47.0,Female,Bachelor's Degree,Senior Data Analyst,6.0,45168
55.0,Male,High School,Senior Software Engineer,7.0,40824
45.0,Female,PhD,Senior Manager,7.5,128017
57.0,Male,High School,Support Executive,7.0,36708
58.0,Male,PhD,Senior Accountant,7.0,74548
26.0,Male,PhD,Manager,7.0,76402
57.0,Female,Master's Degree,Support Assistant,7.0,63236
54.0,Male,Bachelor's Degree,Support Assistant,7.0,49844
32.0,Female,High School,Account Executive,7.0,36460
50.0,Female,Bachelor's Degree,Marketing Executive,7.0,49335
60.0,Male,Bachelor's Degree,Senior Data Analyst,6.0,52530
38.0,Male,Bachelor's Degree,Finance Executive,7.0,44534
33.0,Female,Bachelor's Degree,Senior Marketing Specialist,7.0,43231
53.0,Male,Bachelor's Degree,Senior Data Analyst,7.0,51064
24.0,Female,PhD,Senior Data Analyst,6.0,67150
56.0,Male,PhD,Senior HR Specialist,7.0,66419
43.0,Male,PhD,Senior HR Specialist,7.0,78217
23.0,Male,PhD,Senior Data Analyst,6.0,76357
28.0,Male,PhD,Senior Software Engineer,7.0,70813
26.0,Female,High School,Support Executive,7.0,39846
34.0,Female,Bachelor's Degree,Support Assistant,7.0,48121
25.0,Female,Master's Degree,Senior Software Engineer,7.0,68244
47.0,Male,Bachelor's Degree,Senior Manager,7.5,95822
39.0,Female,Bachelor's Degree,Data Analyst,3.0,43284
57.0,Female,PhD,Senior Software Engineer,7.0,73802
34.0,Male,Bachelor's Degree,Support Assistant,7.0,50210
30.0,Male,PhD,Senior Data Analyst,6.0,67519
40.0,Female,High School,Senior Manager,7.5,66622
46.0,Female,Bachelor's Degree,Account Executive,7.0,52023
53.0,Male,PhD,Account Executive,7.0,77924
30.0,Male,Master's Degree,Senior Software Engineer,7.0,67499
54.0,Male,Bachelor's Degree,Marketing Executive,7.0,45203
56.0,Male,PhD,Senior Manager,7.5,113216
29.0,Male,Bachelor's Degree,Support Executive,7.0,46311
60.0,Male,Bachelor's Degree,Senior Manager,7.5,92764
39.0,Male,Bachelor's Degree,Sales Associate,1.0,32865
47.0,Female,Bachelor's Degree,HR Executive,7.0,52066
60.0,Male,Bachelor's Degree,Support Executive,7.0,44350
47.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,48118
57.0,Male,Bachelor's Degree,Support Assistant,7.0,45811
37.0,Male,Bachelor's Degree,Manager,7.0,48852
23.0,Male,Bachelor's Degree,Software Engineer,5.0,52198
55.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,49610
24.0,Male,Bachelor's Degree,Manager,6.0,50524
22.0,Female,Bachelor's Degree,Accountant,4.0,36463
28.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,45029
27.0,Male,PhD,Senior Data Analyst,7.0,68166
28.0,Male,High School,Senior Software Engineer,7.0,35449
35.0,Female,PhD,Senior Marketing Specialist,7.0,67527
58.0,Male,High School,Senior Marketing Specialist,7.0,39842
31.0,Female,Bachelor's Degree,Senior HR Specialist,7.0,52629
31.0,Male,PhD,Senior Data Analyst,7.0,68522
39.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,50655
25.0,Male,PhD,Senior Software Engineer,7.0,75816
60.0,Female,PhD,Senior Manager,7.5,131127
30.0,Female,PhD,Senior Software Engineer,7.0,66118
40.0,Female,Bachelor's Degree,Senior Data Analyst,7.0,46704
27.0,Male,Bachelor's Degree,Account Executive,7.0,48132
34.0,Female,High School,Senior Accountant,7.0,40545
44.0,Female,High School,Finance Executive,7.0,38385
55.0,Male,High School,Account Executive,7.0,36027
36.0,Female,PhD,Senior Software Engineer,7.0,66534
38.0,Female,High School,Senior Data Analyst,6.0,36514
35.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,46164
28.0,Male,High School,Senior Software Engineer,7.0,40974
31.0,Male,PhD,Support Consultant,7.0,78022
30.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,51007
42.0,Male,PhD,Senior Accountant,7.0,70406
28.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,50770
30.0,Male,PhD,Senior Data Analyst,7.0,73481
38.0,Female,Bachelor's Degree,Manager,7.0,45227
60.0,Male,High School,Sales Associate,1.0,26943
53.0,Female,High School,Senior Marketing Specialist,7.0,41016
52.0,Male,Bachelor's Degree,Account Executive,7.0,43453
26.0,Male,PhD,Senior Software Engineer,7.0,65109
25.0,Male,Bachelor's Degree,Senior Marketing Specialist,7.0,44692
50.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,45111
60.0,Male,Bachelor's Degree,Marketing Executive,7.0,48554
44.0,Male,High School,Senior Software Engineer,7.0,38335
23.0,Female,Bachelor's Degree,Software Engineer,5.0,47959
60.0,Female,Bachelor's Degree,Support Executive,7.0,49808
31.0,Female,High School,Account Executive,7.0,39900
50.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,48465
30.0,Male,High School,Senior Marketing Specialist,7.0,40334
31.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,47676
41.0,Male,PhD,Senior Software Engineer,7.0,74291
33.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,47536
31.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,50140
42.0,Male,PhD,Senior HR Specialist,7.0,68505
51.0,Male,PhD,Senior Marketing Specialist,7.0,75029
35.0,Male,PhD,Senior Data Analyst,6.0,78912
56.0,Male,High School,Account Executive,7.0,36545
51.0,Female,Master's Degree,Support Assistant,7.0,67150
55.0,Female,High School,Finance Executive,7.0,38997
57.0,Female,Bachelor's Degree,Senior Accountant,7.0,46806
23.0,Female,High School,Marketing Executive,5.0,37340
45.0,Female,Bachelor's Degree,Senior Data Analyst,7.0,46791
47.0,Female,Bachelor's Degree,Senior Data Analyst,7.0,50477
49.0,Female,Master's Degree,Senior Accountant,7.0,67468
25.0,Male,Master's Degree,Finance Executive,7.0,64871
26.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,48227
49.0,Male,High School,Senior Software Engineer,7.0,37861
24.0,Female,Bachelor's Degree,Senior Software Engineer,6.0,48128
58.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,48595
26.0,Female,Bachelor's Degree,Sales Manager,8.0,111425
29.0,Female,High School,Senior Software Engineer,7.0,41887
35.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,46312
45.0,Female,PhD,Sales Associate,1.0,52632
41.0,Male,Bachelor's Degree,Data Analyst,3.0,43898
38.0,Male,Bachelor's Degree,Manager,7.0,43702
24.0,Male,PhD,Senior Software Engineer,6.0,78499
24.0,Female,High School,Senior Software Engineer,6.0,34857
44.0,Female,Bachelor's Degree,Sales Manager,8.0,108128
43.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,44122
38.0,Female,Bachelor's Degree,Marketing Executive,7.0,51686
36.0,Male,Master's Degree,Manager,7.0,63631
41.0,Male,Master's Degree,Senior Data Analyst,6.0,63238
29.0,Female,High School,Senior Software Engineer,7.0,38813
49.0,Female,High School,Senior Software Engineer,7.0,35816
40.0,Female,Master's Degree,Senior Software Engineer,7.0,63808
25.0,Male,High School,Senior HR Specialist,7.0,36563
29.0,Female,Master's Degree,Senior Software Engineer,7.0,57427
22.0,Female,Bachelor's Degree,Data Analyst,4.0,39419
47.0,Male,High School,Account Executive,7.0,38229
32.0,Male,PhD,Senior Software Engineer,7.0,65399
56.0,Male,Bachelor's Degree,Senior Marketing Specialist,7.0,43220
37.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,51384
57.0,Female,Bachelor's Degree,Manager,7.0,51628
25.0,Male,Bachelor's Degree,Senior Data Analyst,7.0,47792
32.0,Female,PhD,Sales Associate,1.0,57273
48.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,43341
50.0,Female,PhD,HR Executive,7.0,67571
22.0,Female,PhD,Senior Manager,7.5,113491
43.0,Male,PhD,Support Consultant,7.0,69638
58.0,Male,PhD,Senior Software Engineer,7.0,73636
43.0,Male,Master's Degree,Senior Software Engineer,7.0,59644
33.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,44054
54.0,Female,Bachelor's Degree,Marketing Executive,7.0,50684
38.0,Male,High School,Senior Manager,7.5,60350
24.0,Female,PhD,Senior Data Analyst,6.0,76458
38.0,Male,Bachelor's Degree,Marketing Executive,7.0,43827
57.0,Male,Bachelor's Degree,Senior HR Specialist,7.0,50703
47.0,Female,Master's Degree,Marketing Executive,7.0,63577
60.0,Female,Bachelor's Degree,Senior Data Analyst,7.0,44939
33.0,Male,Master's Degree,Support Executive,7.0,63533
32.0,Male,Master's Degree,Support Executive,7.0,57011
59.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,49588
48.0,Female,Bachelor's Degree,Data Analyst,3.0,41988
58.0,Female,Bachelor's Degree,Senior HR Specialist,7.0,49606
48.0,Female,PhD,Senior Software Engineer,7.0,68464
48.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,52249
42.0,Male,High School,Senior Data Analyst,7.0,40306
55.0,Female,Bachelor's Degree,Senior Accountant,7.0,50214
29.0,Female,Bachelor's Degree,Sales Associate,1.0,32579
56.0,Male,Bachelor's Degree,Senior Accountant,7.0,45384
48.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,50048
49.0,Female,Bachelor's Degree,Senior Marketing Specialist,7.0,52082
38.0,Male,Bachelor's Degree,Senior Data Analyst,6.0,43969
52.0,Female,Master's Degree,Senior Software Engineer,7.0,58059
55.0,Female,PhD,Senior Accountant,7.0,74873
36.0,Male,Bachelor's Degree,HR Executive,7.0,49413
60.0,Female,High School,Senior Software Engineer,7.0,40302
30.0,Female,High School,Senior Software Engineer,7.0,35812
55.0,Female,Bachelor's Degree,Support Assistant,7.0,50589
57.0,Male,PhD,Sales Associate,1.0,49755
22.0,Female,Bachelor's Degree,Accountant,4.0,40894
56.0,Female,Bachelor's Degree,Senior Data Analyst,6.0,50973
30.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,49293
52.0,Female,Bachelor's Degree,Data Analyst,3.0,39453
50.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,47901
54.0,Male,Bachelor's Degree,Marketing Executive,7.0,44660
43.0,Male,High School,Senior Software Engineer,7.0,35292
39.0,Male,Bachelor's Degree,Support Consultant,7.0,47050
26.0,Female,Bachelor's Degree,Sales Associate,1.0,36051
52.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,49157
23.0,Female,Bachelor's Degree,Support Assistant,5.0,45328
25.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,46664
59.0,Male,High School,Account Executive,7.0,38305
50.0,Male,Bachelor's Degree,HR Executive,7.0,49931
47.0,Male,Bachelor's Degree,Marketing Executive,7.0,49728
47.0,Male,Bachelor's Degree,Senior Software Engineer,7.0,44234
